,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
346,imo beta free calls and text,COMMUNICATION,4.3,659395,11M,"100,000,000+",False,0.0,Everyone,Communication,2018-06-07,9.8.000000010492,4.0 and up
347,imo free video calls and chat,COMMUNICATION,4.3,4785892,11M,"500,000,000+",False,0.0,Everyone,Communication,2018-06-08,9.8.000000010501,4.0 and up
348,Contacts,COMMUNICATION,4.3,66602,Varies with device,"50,000,000+",False,0.0,Everyone,Communication,2018-06-26,2.8.4.201036949,5.0 and up
349,Call Free – Free Call,COMMUNICATION,4.3,30209,15M,"5,000,000+",False,0.0,Everyone,Communication,2018-07-28,1.3.4,4.1 and up
350,Web Browser & Explorer,COMMUNICATION,4.0,36901,6.6M,"5,000,000+",False,0.0,Everyone,Communication,2018-07-04,11.8.6,4.0.3 - 7.1.1
351,Opera Mini - fast web browser,COMMUNICATION,4.5,5149854,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-19,Varies with device,Varies with device
352,Browser 4G,COMMUNICATION,4.3,192948,6.6M,"10,000,000+",False,0.0,Everyone,Communication,2018-06-19,24.6.6,4.0.3 - 7.1.1
353,MegaFon Dashboard,COMMUNICATION,3.7,99559,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-30,Varies with device,Varies with device
354,ZenUI Dialer & Contacts,COMMUNICATION,4.5,437674,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device
355,Cricket Visual Voicemail,COMMUNICATION,3.9,13698,5.1M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-02,3.2.0.100171,4.1 and up
356,Opera Browser: Fast and Secure,COMMUNICATION,4.4,2473509,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-31,47.1.2249.129326,Varies with device
357,TracFone My Account,COMMUNICATION,3.6,20769,18M,"1,000,000+",False,0.0,Everyone,Communication,2018-07-11,R6.0.3,4.1 and up
358,Firefox Focus: The privacy browser,COMMUNICATION,4.4,36880,4.0M,"1,000,000+",False,0.0,Everyone,Communication,2018-07-06,5.2,5.0 and up
359,Google Voice,COMMUNICATION,4.2,171031,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
360,Chrome Dev,COMMUNICATION,4.4,63543,Varies with device,"5,000,000+",False,0.0,Everyone,Communication,2018-08-02,69.0.3497.24,Varies with device
361,Xperia Link™,COMMUNICATION,4.1,45487,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2016-10-27,Varies with device,Varies with device
362,TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,4.4,615381,37M,"10,000,000+",False,0.0,Mature 17+,Communication,2018-08-02,6.7.9.1,4.0.3 and up
363,Who,COMMUNICATION,4.3,2451083,Varies with device,"100,000,000+",False,0.0,Teen,Communication,2018-08-03,Varies with device,Varies with device
364,Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,22M,"5,000,000+",False,0.0,Everyone,Communication,2018-07-31,1.60.0.31354-release,4.0.3 and up
365,WeChat,COMMUNICATION,4.2,5387333,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device
366,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648120,3.3M,"100,000,000+",False,0.0,Teen,Communication,2018-07-18,11.4.0,4.0 and up
367,WhatsApp Business,COMMUNICATION,4.4,136662,32M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-30,2.18.116,4.0.3 and up
368,My magenta,COMMUNICATION,3.9,42370,37M,"1,000,000+",False,0.0,Everyone,Communication,2018-06-25,7.5.1,5.0 and up
369,Android Messages,COMMUNICATION,4.2,781810,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device
370,Telegram,COMMUNICATION,4.4,3128250,Varies with device,"100,000,000+",False,0.0,Mature 17+,Communication,2018-07-27,Varies with device,Varies with device
371,Google Duo - High Quality Video Calls,COMMUNICATION,4.6,2083237,Varies with device,"500,000,000+",False,0.0,Everyone,Communication,2018-07-31,37.1.206017801.DR37_RC14,4.4 and up
372,Puffin Web Browser,COMMUNICATION,4.3,541389,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-09,7.5.3.20547,4.1 and up
373,Seznam.cz,COMMUNICATION,4.3,46702,Varies with device,"1,000,000+",False,0.0,Everyone,Communication,2018-07-04,Varies with device,Varies with device
374,Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,17M,"100,000+",False,0.0,Everyone,Communication,2018-07-16,2.1,4.1 and up
375,AT&T Visual Voicemail,COMMUNICATION,3.7,13761,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-06-27,Varies with device,Varies with device
376,GMX Mail,COMMUNICATION,4.3,258556,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-25,Varies with device,Varies with device
377,Omlet Chat,COMMUNICATION,3.9,40751,35M,"10,000,000+",False,0.0,Teen,Communication,2016-11-04,2.2.7600,4.0.3 and up
378,UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,40M,"500,000,000+",False,0.0,Teen,Communication,2018-08-02,12.8.5.1121,4.0 and up
379,My Vodacom SA,COMMUNICATION,3.7,25021,61M,"5,000,000+",False,0.0,Everyone,Communication,2018-06-26,9.9.0,4.3 and up
380,Microsoft Edge,COMMUNICATION,4.3,27187,66M,"5,000,000+",False,0.0,Everyone,Communication,2018-07-28,42.0.0.2059,4.4 and up
381,WhatsApp Messenger,COMMUNICATION,4.4,69119316,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
382,Messenger – Text and Video Chat for Free,COMMUNICATION,4.0,56646578,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device
383,imo free video calls and chat,COMMUNICATION,4.3,4785988,11M,"500,000,000+",False,0.0,Everyone,Communication,2018-06-08,9.8.000000010501,4.0 and up
384,Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122498,79k,"10,000,000+",False,0.0,Everyone,Communication,2015-09-02,0.1.100944346,4.0.3 and up
385,Viber Messenger,COMMUNICATION,4.3,11334973,Varies with device,"500,000,000+",False,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device
386,Hangouts,COMMUNICATION,4.0,3419433,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-07-21,Varies with device,Varies with device
387,"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132014,25M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-18,6.1,4.2 and up
388,Calls & Text by Mo+,COMMUNICATION,4.2,83239,14M,"5,000,000+",False,0.0,Everyone,Communication,2018-04-19,3.0.4,4.0 and up
389,free video calls and chat,COMMUNICATION,4.2,594728,Varies with device,"50,000,000+",False,0.0,Everyone,Communication,2018-07-19,7.3(800241),4.4 and up
390,WeChat,COMMUNICATION,4.2,5387446,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device
391,Skype - free IM & video calls,COMMUNICATION,4.1,10484169,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
392,Telegram,COMMUNICATION,4.4,3128509,Varies with device,"100,000,000+",False,0.0,Mature 17+,Communication,2018-07-27,Varies with device,Varies with device
393,Who,COMMUNICATION,4.3,2451093,Varies with device,"100,000,000+",False,0.0,Teen,Communication,2018-08-03,Varies with device,Varies with device
394,Google Voice,COMMUNICATION,4.2,171031,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
395,"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,2876500,24M,"100,000,000+",False,0.0,Everyone,Communication,2018-08-01,7.73,4.0 and up
396,Android Messages,COMMUNICATION,4.2,781810,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device
397,"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,28238,17M,"1,000,000+",False,0.0,Everyone,Communication,2018-08-02,4.98,2.3 and up
398,chomp SMS,COMMUNICATION,4.3,335646,8.3M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-26,7.21,2.3 and up
399,Glide - Video Chat Messenger,COMMUNICATION,4.3,350154,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-29,Varies with device,Varies with device
400,Text SMS,COMMUNICATION,4.5,349384,8.2M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-24,3.47,4.0.3 and up
401,Google Allo,COMMUNICATION,4.3,346982,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-01-23,Varies with device,4.1 and up
402,Talkray - Free Calls & Texts,COMMUNICATION,4.2,244863,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-05-29,Varies with device,Varies with device
403,LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,Varies with device,"500,000,000+",False,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device
404,GroupMe,COMMUNICATION,4.5,330761,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-03,Varies with device,Varies with device
405,mysms SMS Text Messaging Sync,COMMUNICATION,4.3,37320,8.4M,"1,000,000+",False,0.0,Everyone,Communication,2018-07-30,6.5.1,4.0.3 and up
406,BBM - Free Calls & Messages,COMMUNICATION,4.3,12842860,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-08-02,Varies with device,4.0.3 and up
407,KakaoTalk: Free Calls & Text,COMMUNICATION,4.3,2546527,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
408,Firefox Focus: The privacy browser,COMMUNICATION,4.4,36893,4.0M,"1,000,000+",False,0.0,Everyone,Communication,2018-07-06,5.2,5.0 and up
409,2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,32M,"1,000,000+",False,0.0,Everyone,Communication,2018-08-03,5.65.0,4.0 and up
410,Google Allo,COMMUNICATION,4.3,346980,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-01-23,Varies with device,4.1 and up
411,Google Chrome: Fast & Secure,COMMUNICATION,4.3,9643041,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device
412,Firefox Browser fast & private,COMMUNICATION,4.4,3075118,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-10,Varies with device,Varies with device
413,"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2264916,6.1M,"50,000,000+",False,0.0,Everyone,Communication,2018-07-31,5.22.18.0006,4.0 and up
414,Puffin Web Browser,COMMUNICATION,4.3,541389,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-09,7.5.3.20547,4.1 and up
415,Opera Browser: Fast and Secure,COMMUNICATION,4.4,2473693,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-31,47.1.2249.129326,Varies with device
416,Ninesky Browser,COMMUNICATION,4.2,42925,2.8M,"1,000,000+",False,0.0,Everyone,Communication,2017-08-27,6.1,2.3 and up
417,Opera Mini - fast web browser,COMMUNICATION,4.5,5150471,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-19,Varies with device,Varies with device
418,"Dolphin Browser - Fast, Private & Adblock🐬",COMMUNICATION,4.5,2511130,Varies with device,"50,000,000+",False,0.0,Everyone,Communication,2018-07-02,Varies with device,Varies with device
419,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648480,3.3M,"100,000,000+",False,0.0,Teen,Communication,2018-07-18,11.4.0,4.0 and up
420,UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17714850,40M,"500,000,000+",False,0.0,Teen,Communication,2018-08-02,12.8.5.1121,4.0 and up
421,Ghostery Privacy Browser,COMMUNICATION,4.1,13100,2.2M,"1,000,000+",False,0.0,Everyone,Communication,2018-03-20,1.4.1.0,4.0.3 and up
422,InBrowser - Incognito Browsing,COMMUNICATION,4.2,27156,Varies with device,"1,000,000+",False,0.0,Everyone,Communication,2018-05-31,Varies with device,Varies with device
423,Web Browser for Android,COMMUNICATION,4.1,55098,4.3M,"1,000,000+",False,0.0,Everyone,Communication,2018-06-20,2.2,4.0 and up
424,DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133501,4.7M,"10,000,000+",False,0.0,Everyone,Communication,2016-04-01,6.4.0.4,4.0 and up
425,Lightning Web Browser,COMMUNICATION,4.1,12578,2.3M,"500,000+",False,0.0,Everyone,Communication,2017-07-10,4.5.1,4.0 and up
426,Web Browser,COMMUNICATION,4.2,10965,2.3M,"500,000+",False,0.0,Everyone,Communication,2015-02-02,2.0,3.0 and up
427,Puffin Browser Pro,COMMUNICATION,4.0,18247,Varies with device,"100,000+",False,4.0,Everyone,Communication,2018-07-05,7.5.3.20547,4.1 and up
428,Contacts+,COMMUNICATION,4.2,190613,11M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-31,5.85.1,4.0.3 and up
429,ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,2.7M,"10,000,000+",False,0.0,Everyone,Communication,2017-03-05,196,2.1 and up
430,Calls & Text by Mo+,COMMUNICATION,4.2,83239,14M,"5,000,000+",False,0.0,Everyone,Communication,2018-04-19,3.0.4,4.0 and up
431,Viber Messenger,COMMUNICATION,4.3,11334973,Varies with device,"500,000,000+",False,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device
432,PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,13M,"1,000,000+",False,0.0,Everyone,Communication,2018-04-18,3.0.7,4.0 and up
433,Safest Call Blocker,COMMUNICATION,4.4,27540,3.7M,"1,000,000+",False,0.0,Everyone,Communication,2018-01-05,1.26.001,4.0 and up
434,Full Screen Caller ID,COMMUNICATION,4.2,104990,10M,"5,000,000+",False,0.0,Everyone,Communication,2018-05-15,3.5.0,4.0.3 and up
435,Hiya - Caller ID & Block,COMMUNICATION,4.4,177703,13M,"10,000,000+",False,0.0,Mature 17+,Communication,2018-07-25,8.1.2-6310,5.0 and up
436,Call Blocker,COMMUNICATION,4.1,17529,10M,"1,000,000+",False,0.0,Everyone,Communication,2018-07-26,5.86,4.0.3 and up
437,Mr. Number-Block calls & spam,COMMUNICATION,4.2,177263,13M,"10,000,000+",False,0.0,Mature 17+,Communication,2018-07-13,5.1.2-6310,5.0 and up
438,Should I Answer?,COMMUNICATION,4.8,237468,8.8M,"1,000,000+",False,0.0,Everyone,Communication,2018-07-26,2018.1.715,4.0 and up
439,RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5.5M,"1,000,000+",False,0.0,Everyone,Communication,2017-12-04,3.9.7,2.1 and up
440,"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,20M,"10,000,000+",False,0.0,Everyone,Communication,2018-07-29,1.286,4.1 and up
441,Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,29M,"10,000,000+",False,0.0,Everyone,Communication,2018-08-01,6.19.1,4.1 and up
442,CIA - Caller ID & Call Blocker,COMMUNICATION,4.0,60308,Varies with device,"5,000,000+",False,0.0,Everyone,Communication,2018-06-22,Varies with device,Varies with device
443,Calls Blacklist - Call Blocker,COMMUNICATION,4.5,457283,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-05-24,Varies with device,Varies with device
444,Call Control - Call Blocker,COMMUNICATION,4.4,93825,11M,"5,000,000+",False,0.0,Everyone,Communication,2018-07-05,2.17.3,4.1 and up
445,True Contact - Real Caller ID,COMMUNICATION,4.1,32283,Varies with device,"1,000,000+",False,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device
446,Video Caller Id,COMMUNICATION,4.2,15287,17M,"1,000,000+",False,0.0,Everyone,Communication,2018-01-24,2.2.245,4.0.3 and up
447,Sync.ME – Caller ID & Block,COMMUNICATION,4.5,205739,17M,"5,000,000+",False,0.0,Everyone,Communication,2018-07-26,4.5.4,4.1 and up
448,Burner - Free Phone Number,COMMUNICATION,4.3,14873,Varies with device,"1,000,000+",False,0.0,Everyone,Communication,2018-07-12,Varies with device,Varies with device
449,"Truecaller: Caller ID, SMS spam blocking & Dialer",COMMUNICATION,4.5,7820209,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device
450,Caller ID +,COMMUNICATION,4.0,9498,118k,"1,000,000+",False,0.0,Everyone,Communication,2016-06-07,5.28.0,2.3 and up
451,Gmail,COMMUNICATION,4.3,4604483,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-08-02,Varies with device,Varies with device
452,Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4188142,16M,"100,000,000+",False,0.0,Everyone,Communication,2018-07-18,5.29.3,4.4 and up
453,K-9 Mail,COMMUNICATION,4.2,88427,5.1M,"5,000,000+",False,0.0,Everyone,Communication,2018-01-06,5.403,4.0.3 and up
454,"myMail – Email for Hotmail, Gmail and Outlook Mail",COMMUNICATION,4.5,305218,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
455,Email TypeApp - Mail App,COMMUNICATION,4.6,183374,44M,"1,000,000+",False,0.0,Everyone,Communication,2018-08-01,1.9.4.74,4.1 and up
456,All Email Providers,COMMUNICATION,4.1,20901,7.3M,"1,000,000+",False,0.0,Everyone,Communication,2018-04-03,5.0.9,4.1 and up
457,"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4.0,122595,30M,"1,000,000+",False,0.0,Everyone,Communication,2018-07-19,9.8.376,5.0 and up
458,GO Notifier,COMMUNICATION,4.2,124346,695k,"10,000,000+",False,0.0,Everyone,Communication,2014-07-06,2.8,2.0 and up
459,Mail.Ru - Email App,COMMUNICATION,4.6,837842,Varies with device,"50,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
460,Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1.6M,"10,000+",False,0.0,Everyone,Communication,2017-04-11,2.3,2.2 and up
461,Daum Mail - Next Mail,COMMUNICATION,4.3,41420,19M,"5,000,000+",False,0.0,Everyone,Communication,2018-06-21,3.2.0,4.0 and up
462,mail.com mail,COMMUNICATION,4.2,44706,Varies with device,"1,000,000+",False,0.0,Everyone,Communication,2018-07-25,Varies with device,Varies with device
463,SolMail - All-in-One email app,COMMUNICATION,4.3,23707,Varies with device,"500,000+",False,0.0,Everyone,Communication,2017-08-09,2.3.17,Varies with device
464,Hangouts,COMMUNICATION,4.0,3419513,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-07-21,Varies with device,Varies with device
465,imo free video calls and chat,COMMUNICATION,4.3,4785988,11M,"500,000,000+",False,0.0,Everyone,Communication,2018-06-08,9.8.000000010501,4.0 and up
466,free video calls and chat,COMMUNICATION,4.2,594728,Varies with device,"50,000,000+",False,0.0,Everyone,Communication,2018-07-19,7.3(800241),4.4 and up
467,Viber Messenger,COMMUNICATION,4.3,11335255,Varies with device,"500,000,000+",False,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device
468,Skype - free IM & video calls,COMMUNICATION,4.1,10484169,Varies with device,"1,000,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
469,WeChat,COMMUNICATION,4.2,5387446,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device
470,Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,23M,"1,000,000+",False,0.0,Everyone,Communication,2016-09-28,2.9.8,2.3.3 and up
471,JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,26M,"5,000,000+",False,0.0,Everyone,Communication,2018-08-04,7.2.29,4.0.3 and up
472,Glide - Video Chat Messenger,COMMUNICATION,4.3,350154,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-29,Varies with device,Varies with device
473,Talkray - Free Calls & Texts,COMMUNICATION,4.2,244863,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-05-29,Varies with device,Varies with device
474,LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,Varies with device,"500,000,000+",False,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device
475,KakaoTalk: Free Calls & Text,COMMUNICATION,4.3,2546527,Varies with device,"100,000,000+",False,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device
476,"Moco+ - Chat, Meet People",DATING,4.2,1545,Varies with device,"10,000+",False,4.0,Mature 17+,Dating,2018-06-19,2.6.139,4.1 and up
477,Calculator,DATING,2.6,57,6.2M,"1,000+",False,7.0,Everyone,Dating,2017-10-25,1.1.6,4.0 and up
478,Truth or Dare Pro,DATING,,0,20M,50+,False,1.5,Teen,Dating,2017-09-01,1.0,4.0 and up
479,"Private Dating, Hide App- Blue for PrivacyHider",DATING,,0,18k,100+,False,3.0,Everyone,Dating,2017-07-25,1.0.1,4.0 and up
480,Ad Blocker for SayHi,DATING,,4,1.2M,100+,False,4.0,Teen,Dating,2018-08-02,1.2,4.0.3 and up
481,AMBW Dating App: Asian Men Black Women Interracial,DATING,3.5,2,17M,100+,False,8.0,Mature 17+,Dating,2017-01-21,1.0.1,4.0 and up
482,Zoosk Dating App: Meet Singles,DATING,4.0,516801,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device
483,OkCupid Dating,DATING,4.1,285726,15M,"10,000,000+",False,0.0,Mature 17+,Dating,2018-07-30,11.10.1,4.1 and up
484,Match™ Dating - Meet Singles,DATING,3.7,76646,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-07-23,Varies with device,Varies with device
485,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2556,56M,"100,000+",False,0.0,Mature 17+,Dating,2018-08-01,2.5.2,4.1 and up
486,Hinge: Dating & Relationships,DATING,4.2,7779,12M,"500,000+",False,0.0,Mature 17+,Dating,2018-08-03,6.1.3,5.0 and up
487,Casual Dating & Adult Singles - Joyride,DATING,4.5,61637,11M,"5,000,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up
488,BBW Dating & Plus Size Chat,DATING,4.4,12632,29M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,3.5.0.1,4.1 and up
489,"Moco - Chat, Meet People",DATING,4.2,313724,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-08-04,2.6.141,4.1 and up
490,CMB Free Dating App,DATING,4.0,48845,40M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-08-01,4.19.0.2320,4.4 and up
491,Hot or Not - Find someone right now,DATING,4.1,305708,Varies with device,"10,000,000+",False,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device
492,eharmony - Online Dating App,DATING,3.1,31320,53M,"5,000,000+",False,0.0,Mature 17+,Dating,2018-07-30,6.6.5,4.1 and up
493,Free Dating App & Flirt Chat - Match with Singles,DATING,4.4,172460,3.1M,"5,000,000+",False,0.0,Mature 17+,Dating,2018-08-04,1.639,4.0 and up
494,"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,4195,24M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.6.1,4.4 and up
495,Clover Dating App,DATING,4.1,11633,23M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-24,2.5.1,4.1 and up
496,Black People Meet Singles Date,DATING,3.9,10212,5.0M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up
497,Mingle2 - Free Online Dating & Singles Chat Rooms,DATING,4.3,37053,44M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-08-03,4.4B,4.1 and up
498,Free Dating App & Flirt Chat - Cheers,DATING,4.4,667,27M,"10,000+",False,0.0,Mature 17+,Dating,2018-08-03,1.308.us,4.1 and up
499,stranger chat - anonymous chat,DATING,3.5,13202,6.1M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-07,2.4.1,4.1 and up
500,"Blendr - Chat, Flirt & Meet",DATING,4.0,28671,Varies with device,"1,000,000+",False,0.0,Mature 17+,Dating,2018-08-01,Varies with device,Varies with device
501,Free Dating Hook Up Messenger,DATING,3.3,1157,21M,"100,000+",False,0.0,Mature 17+,Dating,2017-01-27,5.0.1,4.2 and up
502,Find Real Love — YouLove Premium Dating,DATING,4.5,212626,11M,"10,000,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up
503,Once - Quality Matches Every day,DATING,4.4,222888,21M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-17,2.45,4.1 and up
504,BLK - Swipe. Match. Chat.,DATING,4.1,2067,24M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.6.1,4.4 and up
505,Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,1643,31M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-03,4.5.5,4.1 and up
506,Howlr,DATING,3.9,105,27M,"5,000+",False,0.0,Mature 17+,Dating,2018-06-19,1.0.4,4.4 and up
507,Stranger Chat & Date,DATING,3.6,3414,6.2M,"500,000+",False,0.0,Mature 17+,Dating,2018-06-06,1.2.1,4.1 and up
508,Free Dating & Flirt Chat - Choice of Love,DATING,4.0,42194,Varies with device,"5,000,000+",False,0.0,Mature 17+,Dating,2018-07-24,Varies with device,Varies with device
509,RandoChat - Chat roulette,DATING,3.6,11806,12M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-06-26,4.0.18,4.0.3 and up
510,BeWild Free Dating & Chat App,DATING,3.4,1999,8.0M,"100,000+",False,0.0,Mature 17+,Dating,2017-02-03,1.6.5,4.2 and up
511,"FastMeet: Chat, Dating, Love",DATING,4.2,22544,5.9M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-27,1.31.4,4.0.3 and up
512,"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97684,7.9M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-07-10,1.230,4.0.3 and up
513,OurTime Dating for Singles 50+,DATING,3.4,2519,5.0M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up
514,FarmersOnly Dating,DATING,3.0,1146,1.4M,"100,000+",False,0.0,Mature 17+,Dating,2016-02-25,2.2,4.0 and up
515,Dating for 50 plus Mature Singles – FINALLY,DATING,4.6,13046,13M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up
516,Sudy – Meet Elite & Rich Single,DATING,4.1,17268,40M,"500,000+",False,0.0,Mature 17+,Dating,2018-06-25,4.1.2,4.0.3 and up
517,Christian Dating For Free App,DATING,3.9,8722,13M,"500,000+",False,0.0,Mature 17+,Dating,2018-06-20,15.8,4.1 and up
518,Just She - Top Lesbian Dating,DATING,1.9,953,19M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-18,6.3.7,5.0 and up
519,Single Parent Meet #1 Dating,DATING,3.5,2593,5.0M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up
520,EliteSingles – Dating for Single Professionals,DATING,2.5,5377,19M,"500,000+",False,0.0,Mature 17+,Dating,2018-07-31,4.8.5,4.0.3 and up
521,Millionaire Match: Rich Singles Dating App,DATING,3.9,852,27M,"100,000+",False,0.0,Mature 17+,Dating,2018-07-30,6.4.6,4.1 and up
522,InterracialCupid - Interracial Dating App,DATING,3.4,212,3.0M,"50,000+",False,0.0,Mature 17+,Dating,2018-06-13,2.3.0.1781,5.0 and up
523,Sugar Mommas Dating And Single Search,DATING,3.5,1972,13M,"1,000,000+",False,0.0,Mature 17+,Dating,2018-05-12,4.3,4.1 and up
