,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
2352,Mayo Clinic,MEDICAL,4.3,2218,Varies with device,"500,000+",False,0.0,Everyone,Medical,2018-08-01,Varies with device,Varies with device
2353,98point6,MEDICAL,4.6,47,21M,"10,000+",False,0.0,Everyone,Medical,2018-08-02,1.7.1 (946),5.0 and up
2354,Epocrates Plus,MEDICAL,4.3,23889,Varies with device,"1,000,000+",False,0.0,Everyone,Medical,2018-07-10,Varies with device,4.0 and up
2355,MDLIVE: Talk to a Doctor 24/7,MEDICAL,3.4,650,27M,"100,000+",False,0.0,Everyone,Medical,2018-07-23,4.23.0,4.4 and up
2356,Free Blood Pressure,MEDICAL,,7,5.7M,"5,000+",False,0.0,Everyone,Medical,2016-10-13,3.0.0,4.0.3 and up
2357,Super Ear,MEDICAL,4.0,3498,6.6M,"100,000+",False,0.0,Everyone,Medical,2018-05-01,1.7.2,4.0 and up
2358,VitusVet: Pet Health Care App,MEDICAL,4.8,3052,12M,"100,000+",False,0.0,Everyone,Medical,2018-07-31,3.8.0,4.1 and up
2359,Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9M,"100,000+",False,0.0,Everyone,Medical,2016-10-17,1.2.2,4.0 and up
2360,Dexcom G6,MEDICAL,3.0,45,20M,"5,000+",False,0.0,Everyone,Medical,2018-07-16,1.2.3.2,6.0 and up
2361,Nurse Grid,MEDICAL,4.5,1686,15M,"100,000+",False,0.0,Everyone,Medical,2018-07-30,2.9,4.4 and up
2362,Castlight Mobile,MEDICAL,3.7,529,26M,"100,000+",False,0.0,Everyone,Medical,2018-07-30,4.4.7,5.0 and up
2363,Sanford Guide:Antimicrobial Rx,MEDICAL,4.5,1388,3.3M,"100,000+",False,0.0,Everyone,Medical,2018-07-03,2.1.11,4.1 and up
2364,Davis's Drug Guide for Nurses,MEDICAL,4.5,572,44M,"50,000+",False,0.0,Everyone,Medical,2018-07-13,4.3.2.315,4.4 and up
2365,Vargo Anesthesia Mega App,MEDICAL,4.6,92,32M,"1,000+",False,80.0,Everyone,Medical,2018-06-18,19.0,4.0.3 and up
2366,Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12M,"100,000+",False,9.0,Everyone,Medical,2018-07-16,2.0.7,4.0 and up
2367,mySugr: the blood sugar tracker made just for you,MEDICAL,4.6,21189,36M,"1,000,000+",False,0.0,Everyone,Medical,2018-08-06,3.52.1,5.0 and up
2368,live Point,MEDICAL,3.6,54,17M,"5,000+",False,0.0,Mature 17+,Medical,2018-07-03,2.6.5,4.1 and up
2369,Tarascon Pharmacopoeia,MEDICAL,4.4,275,5.8M,"10,000+",False,0.0,Everyone 10+,Medical,2018-03-16,3.16.4.1669,4.4 and up
2370,Official NBSTSA CST Exam Prep,MEDICAL,4.4,2159,11M,"10,000+",False,0.0,Everyone,Medical,2018-05-17,4.5.1,4.4 and up
2371,EMT-B Pocket Prep,MEDICAL,4.5,2951,16M,"50,000+",False,0.0,Everyone,Medical,2018-07-11,4.5.2,4.4 and up
2372,Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2921,25M,"100,000+",False,25.0,Everyone,Medical,2018-05-25,2018.5.47,5.0 and up
2373,5-Minute Clinical Consult,MEDICAL,4.1,84,6.1M,"10,000+",False,0.0,Everyone,Medical,2017-12-11,2.7.36,4.1 and up
2374,Diabetes:M,MEDICAL,4.6,15545,Varies with device,"100,000+",False,0.0,Everyone,Medical,2018-08-01,6.1.3,Varies with device
2375,"Pzizz - Sleep, Nap, Focus",MEDICAL,4.3,5521,22M,"100,000+",False,0.0,Everyone,Medical,2018-07-01,4.9.6,4.1 and up
2376,HESI A2 Pocket Prep,MEDICAL,4.3,2108,28M,"50,000+",False,0.0,Everyone,Medical,2018-05-02,4.5.1,4.4 and up
2377,Johns Hopkins Guides ABX...,MEDICAL,4.7,73,6.3M,"10,000+",False,0.0,Everyone,Medical,2017-12-08,2.7.36,4.1 and up
2378,ASCCP Mobile,MEDICAL,4.5,63,25M,"10,000+",False,10.0,Everyone,Medical,2016-10-03,2.1.1,2.2 and up
2379,FP Notebook,MEDICAL,4.5,408,60M,"50,000+",False,0.0,Everyone,Medical,2018-03-24,2.1.0.372,4.4 and up
2380,Paramedic Protocol Provider,MEDICAL,4.5,171,20M,"10,000+",False,10.0,Everyone 10+,Medical,2017-09-21,1.8.3,4.1 and up
2381,5 Minute Clinical Consult 2019 - #1 for 25 years,MEDICAL,4.2,33,8.0M,"10,000+",False,0.0,Everyone,Medical,2018-05-02,2.6.2,4.2 and up
2382,Open Sesame - Touch Free Control,MEDICAL,4.4,197,20M,"10,000+",False,0.0,Everyone,Medical,2018-08-02,3.5.7,7.0 and up
2383,Davis's Drug Guide,MEDICAL,3.9,272,6.4M,"50,000+",False,0.0,Everyone,Medical,2017-12-11,2.7.36,4.1 and up
2384,Deep Sleep and Relax Hypnosis,MEDICAL,4.2,4852,34M,"100,000+",False,0.0,Everyone,Medical,2013-10-22,1.3,2.2 and up
2385,2017 EMRA Antibiotic Guide,MEDICAL,4.4,12,3.8M,"1,000+",False,17.0,Everyone,Medical,2017-01-27,1.0.5,4.0.3 and up
2386,Essential Anatomy 3,MEDICAL,4.1,1533,42M,"50,000+",False,12.0,Mature 17+,Medical,2014-08-07,1.1.3,4.0.3 and up
2387,EMT PASS,MEDICAL,3.4,51,2.4M,"1,000+",False,30.0,Everyone,Medical,2014-10-22,2.0.2,4.0 and up
2388,Christella VoiceUp,MEDICAL,4.1,38,70M,"5,000+",False,0.0,Everyone,Medical,2018-07-12,2.1.4,4.1 and up
2389,Block Buddy,MEDICAL,4.0,15,5.0M,"1,000+",False,15.0,Everyone,Medical,2018-08-01,7.6.14,4.0 and up
2390,Language Therapy: Aphasia,MEDICAL,,10,28M,"1,000+",False,75.0,Everyone,Medical,2018-06-25,3.1.1,4.0.3 and up
2391,Complete Anatomy for Android,MEDICAL,4.1,90,21M,"1,000+",False,0.0,Everyone,Medical,2018-07-11,1.0.0,7.0 and up
2392,GlassesOff,MEDICAL,3.5,1288,38M,"100,000+",False,0.0,Everyone,Medical,2018-07-10,1.0.0.10,3.0 and up
2393,Free Hypnosis,MEDICAL,4.2,4303,Varies with device,"100,000+",False,0.0,Everyone,Medical,2016-09-06,Varies with device,Varies with device
2394,e-Anatomy,MEDICAL,4.0,1545,74M,"100,000+",False,0.0,Everyone,Medical,2018-07-30,4.8.2,4.0.3 and up
2395,EMT Review Plus,MEDICAL,4.5,199,1.8M,"10,000+",False,12.0,Everyone,Medical,2018-06-27,3.0.5,4.4W and up
2396,Registered Dietitian Pocket Prep,MEDICAL,4.3,283,12M,"5,000+",False,0.0,Everyone,Medical,2018-07-12,4.5.3,4.4 and up
2397,Paramedic Pocket Prep,MEDICAL,4.3,460,13M,"10,000+",False,0.0,Everyone,Medical,2018-07-12,4.5.2,4.4 and up
2398,Journal Club: Medicine,MEDICAL,4.8,216,Varies with device,"10,000+",False,7.0,Everyone,Medical,2017-06-17,Varies with device,Varies with device
2399,Pedi STAT,MEDICAL,4.6,129,2.9M,"10,000+",False,5.5,Everyone,Medical,2018-04-06,3.0.1.0,4.1 and up
2400,AnatomyMapp,MEDICAL,4.1,80,48M,"5,000+",False,15.0,Everyone,Medical,2013-11-05,1.0,3.0 and up
2401,Diabetes & Diet Tracker,MEDICAL,4.6,395,19M,"1,000+",False,10.0,Everyone,Medical,2018-07-16,6.5.1,5.0 and up
2402,A Manual of Acupuncture,MEDICAL,3.5,214,68M,"1,000+",False,34.0,Everyone,Medical,2017-10-02,2.1.35,4.0 and up
2403,5 Minute Veterinary Consult: Canine & Feline,MEDICAL,2.3,17,6.8M,"1,000+",False,0.0,Everyone,Medical,2018-03-29,2.6,4.2 and up
2404,Wide address pocket prep,MEDICAL,4.5,513,12M,"5,000+",False,0.0,Everyone,Medical,2018-07-11,4.5.2,4.4 and up
2405,Nursing Central,MEDICAL,4.3,168,5.8M,"10,000+",False,0.0,Everyone,Medical,2018-01-29,2.7.38,4.1 and up
2406,PTA Content Master,MEDICAL,4.2,64,41M,"1,000+",False,30.0,Everyone,Medical,2015-12-22,2.1,2.2 and up
2407,"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25M,"10,000+",False,25.0,Everyone,Medical,2017-08-11,7.1.17,4.4 and up
2408,Tinnitus Alleviator,MEDICAL,3.1,82,42M,"5,000+",False,0.0,Everyone,Medical,2017-12-23,1.6.17,4.1 and up
2409,"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,4.4,8,6.5M,100+,False,13.0,Everyone,Medical,2018-07-25,7,3.0 and up
2410,PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13M,"1,000+",False,0.0,Everyone,Medical,2018-07-12,4.5.2,4.4 and up
2411,Dialysis of Drugs,MEDICAL,2.9,92,1.5M,"10,000+",False,0.0,Everyone,Medical,2018-06-15,3.1-2018 – (13),4.0 and up
2412,abeoCoder,MEDICAL,3.1,83,3.2M,"10,000+",False,0.0,Everyone,Medical,2018-07-30,6.6,4.1 and up
2413,Saunders Comprehensive Review NCLEX-PN Examination,MEDICAL,3.7,3,7.7M,"5,000+",False,0.0,Everyone,Medical,2018-07-16,2.7.6,5.0 and up
2414,LTC AS Legal,MEDICAL,4.0,6,1.3M,100+,False,40.0,Everyone,Medical,2018-04-04,3.0.1,4.1 and up
2415,Lippincott Nursing Advisor,MEDICAL,3.8,343,26M,"50,000+",False,0.0,Everyone,Medical,2018-05-01,3.3.1,4.1 and up
2416,Medical ID - In Case of Emergency (ICE),MEDICAL,4.6,717,5.4M,"5,000+",False,6.0,Everyone,Medical,2018-05-31,6.5.0,5.0 and up
2417,Official NBSTSA CSFA Exam Prep,MEDICAL,4.4,137,11M,"1,000+",False,0.0,Everyone,Medical,2018-05-17,4.5.1,4.4 and up
2418,IBM Micromedex Drug Info,MEDICAL,3.8,206,9.5M,"10,000+",False,3.0,Everyone,Medical,2018-04-25,1.17.0,4.0 and up
2419,Advanced Comprehension Therapy,MEDICAL,,3,62M,100+,False,25.0,Everyone,Medical,2017-10-05,1.2,4.0.3 and up
2420,Hospitalist Handbook,MEDICAL,4.8,12,18M,"1,000+",False,20.0,Everyone,Medical,2017-06-05,6.0.4,4.1 and up
2421,Dosecast - Medication Reminder,MEDICAL,4.3,4107,Varies with device,"100,000+",False,0.0,Everyone,Medical,2018-04-17,Varies with device,Varies with device
2422,Visualmed,MEDICAL,,0,3.1M,1+,False,3.0,Everyone,Medical,2018-08-01,1.0,4.1 and up
2423,ABG Master,MEDICAL,,2,1.8M,50+,False,1.0,Everyone,Medical,2018-08-04,1.1,4.1 and up
2424,OrthoFlow,MEDICAL,,0,66M,10+,False,6.0,Everyone,Medical,2018-07-15,1.0.0,4.2 and up
2425,Be the Expert in Phlebotomy - Professional Nursing,MEDICAL,,0,5.0M,1+,False,1.0,Everyone,Medical,2018-07-24,1.0,4.0.3 and up
2426,JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9M,500+,False,0.0,Everyone,Medical,2018-07-21,1.1,4.0.3 and up
2427,Sway Medical,MEDICAL,5.0,3,22M,100+,False,0.0,Everyone,Medical,2018-07-25,3.0.0,5.0 and up
2428,Exposure Ed,MEDICAL,3.0,2,16M,500+,False,0.0,Everyone,Medical,2018-07-17,1.2.9,4.4 and up
2429,Nucleus Smart,MEDICAL,3.7,20,19M,"1,000+",False,0.0,Everyone,Medical,2018-06-27,1.830.0.564-(e405bb2),5.0 and up
2430,Penn State Health OnDemand,MEDICAL,,0,40M,50+,False,0.0,Everyone,Medical,2018-07-24,10.4.1.018_06,4.0.3 and up
2431,Breastfeeding Tracker Baby Log,MEDICAL,,6,23M,100+,False,0.0,Everyone,Medical,2018-07-20,1.3.5,5.0 and up
2432,Lego Ninjago Wallpaper,MEDICAL,,2,15M,100+,False,0.0,Everyone,Medical,2018-08-02,1.2,3.0 and up
2433,RT 516 VET,MEDICAL,,0,29M,10+,False,0.0,Everyone,Medical,2018-07-13,300000.1.11,4.0.3 and up
2434,EXOGEN Connects (US),MEDICAL,,0,16M,10+,False,0.0,Everyone,Medical,2018-08-01,1.0.1,4.1 and up
2435,Full Code - Emergency Medicine Simulation,MEDICAL,,0,65M,100+,False,0.0,Everyone,Medical,2018-07-23,2.0,5.0 and up
2436,Maricopa AH,MEDICAL,,0,29M,100+,False,0.0,Everyone,Medical,2018-07-16,300000.1.11,4.0.3 and up
2437,Dare EMS Protocols,MEDICAL,,0,20M,10+,False,0.0,Everyone 10+,Medical,2018-07-26,1.8.3,4.1 and up
2438,Pediatric Emergency Guide,MEDICAL,,0,3.8M,100+,False,0.0,Everyone,Medical,2018-07-09,3.1.1,4.4 and up
2439,Weill Cornell Medicine,MEDICAL,,0,19M,50+,False,0.0,Everyone,Medical,2018-07-16,1.0.10,5.0 and up
2440,Doctors Care,MEDICAL,,0,25M,10+,False,0.0,Everyone,Medical,2018-07-24,2.0.0 (35717),4.4 and up
2441,PCOS Guide - Fight PCOS naturally,MEDICAL,,0,5.1M,100+,False,0.0,Everyone,Medical,2018-08-04,1.0,5.0 and up
2442,EVA - Menstrual calendar and fertility,MEDICAL,,25,16M,"1,000+",False,0.0,Everyone,Medical,2018-08-02,1.1,4.1 and up
2443,Hello Face,MEDICAL,,0,1.5M,10+,False,0.0,Everyone,Medical,2018-07-31,1.0,4.4 and up
2444,Cochrane Library,MEDICAL,3.7,3,10.0M,100+,False,0.0,Everyone,Medical,2018-07-17,1.5.0,4.1 and up
2445,Labs on Demand,MEDICAL,5.0,1,22M,10+,False,0.0,Everyone,Medical,2018-08-03,1.2,4.2 and up
2446,Diabetes Testing,MEDICAL,,1,3.6M,500+,False,0.0,Mature 17+,Medical,2018-07-26,1.0,4.0.3 and up
2447,GGDE: Prevent & Beat Depression Symptoms,MEDICAL,,2,20M,50+,False,0.0,Everyone,Medical,2018-07-24,2.01.12,4.0 and up
2448,Dermatology Atlas (Colored & Illustrative),MEDICAL,5.0,3,20M,100+,False,0.0,Everyone,Medical,2018-07-19,1.0,4.1 and up
2449,Jaylex,MEDICAL,,0,13M,10+,False,0.0,Everyone,Medical,2018-07-30,1.2.3-DEBUG,4.2 and up
2450,Tablet Reminder,MEDICAL,5.0,4,2.5M,5+,False,0.0,Everyone,Medical,2018-08-03,1.0,4.1 and up
2451,Clinical Pharmacology,MEDICAL,,0,3.6M,10+,False,0.0,Everyone,Medical,2018-08-01,1.0,4.1 and up
2452,Galaxies of Hope,MEDICAL,5.0,2,24M,50+,False,0.0,Everyone,Medical,2018-07-27,1.0,4.1 and up
2453,Smartshading AI,MEDICAL,,0,10M,10+,False,0.0,Everyone,Medical,2018-06-21,1.0,4.1 and up
2454,KBA-EZ Health Guide,MEDICAL,5.0,4,25M,1+,False,0.0,Everyone,Medical,2018-08-02,1.0.72,4.0.3 and up
2455,FoothillsVet,MEDICAL,5.0,2,29M,50+,False,0.0,Everyone,Medical,2018-07-11,300000.1.11,4.0.3 and up
2456,Eversense,MEDICAL,,3,17M,100+,False,0.0,Everyone,Medical,2018-07-18,2.0.101,4.4 and up
2457,PrimeDelivery,MEDICAL,5.0,3,53M,10+,False,0.0,Everyone,Medical,2018-07-13,0.1,4.1 and up
2458,You're an Anime,MEDICAL,5.0,2,83M,10+,False,0.0,Everyone,Medical,2018-07-12,1.0,5.0 and up
2459,Anatomy & Physiology Vocabulary Exam Review App,MEDICAL,5.0,1,4.6M,5+,False,0.0,Everyone,Medical,2018-08-02,2.0,4.0 and up
2460,Drug Calculator,MEDICAL,,0,4.6M,10+,False,0.0,Everyone,Medical,2018-07-27,1.0,4.4 and up
2461,HACH Cares,MEDICAL,,0,28M,10+,False,0.0,Everyone,Medical,2018-07-25,300000.1.11,4.0.3 and up
2462,WAH 247,MEDICAL,,0,29M,1+,False,0.0,Everyone,Medical,2018-07-20,300000.1.11,4.0.3 and up
2463,CT Scan Cross Sectional Anatomy,MEDICAL,4.3,10,46M,100+,False,0.0,Everyone,Medical,2018-07-19,5.0.16,4.1 and up
2464,VetCode,MEDICAL,4.9,28,5.7M,"5,000+",False,0.0,Everyone,Medical,2018-07-07,1.0,4.4 and up
2465,ear super hearing,MEDICAL,,0,1.4M,5+,False,0.0,Everyone,Medical,2018-07-31,1.0 Super Ear Hearing,4.0 and up
2466,Traditional Chinese Medicine Fangfang Liangfang Daquan - Practical and ancient Chinese medicine and old prescriptions for the treatment of various incurable diseases,MEDICAL,,1,12M,10+,False,0.0,Everyone,Medical,2018-07-21,1.0.0,4.0 and up
2467,COPD GOLD 2017,MEDICAL,,5,2.2M,10+,False,0.0,Everyone,Medical,2018-07-13,1.0,4.0 and up
2468,Summit Medical Video Visits,MEDICAL,,0,27M,10+,False,0.0,Everyone,Medical,2018-07-12,1.1.1,4.1 and up
2469,ExtendedCare Virtual Care Room,MEDICAL,,0,18M,5+,False,0.0,Everyone,Medical,2018-07-30,1.0,5.1 and up
2470,Lord Fairfax EMS Council,MEDICAL,,0,30M,50+,False,0.0,Everyone,Medical,2018-07-17,1,4.0.3 and up
2471,MyWoundDoctor - Provider,MEDICAL,,0,3.5M,1+,False,0.0,Everyone,Medical,2018-07-27,1.2.1,5.0 and up
2472,NCLEX Multi-topic Nursing Exam Review-Quiz & notes,MEDICAL,5.0,1,4.2M,10+,False,0.0,Everyone,Medical,2018-07-24,1.0,4.0.3 and up
2473,Warfarin Dose Calculator,MEDICAL,,0,6.9M,50+,False,0.0,Everyone,Medical,2018-07-15,3.0.0,4.1 and up
2474,Renesas PMA,MEDICAL,,0,6.6M,5+,False,0.0,Everyone,Medical,2018-07-18,1.2.9,4.4 and up
2475,Pediatric Nursing,MEDICAL,4.9,14,7.0M,100+,False,0.0,Everyone,Medical,2018-07-13,PN.1.0,4.0.3 and up
2476,Interpret Chest X-Ray With 100 Cases,MEDICAL,4.6,5,11M,100+,False,0.0,Everyone,Medical,2018-08-03,1.0,4.1 and up
2477,Basics of Orthopaedics,MEDICAL,5.0,1,5.6M,10+,False,0.0,Everyone,Medical,2018-07-27,1.0,4.1 and up
2478,4 Paws PH,MEDICAL,,1,29M,5+,False,0.0,Everyone,Medical,2018-07-25,300000.1.11,4.0.3 and up
2479,high cholesterol levels,MEDICAL,,0,3.3M,100+,False,0.0,Everyone,Medical,2018-07-23,1.0,4.1 and up
2480,Thyroid Nodules,MEDICAL,,0,20M,10+,False,0.0,Everyone,Medical,2018-07-14,1.0,4.3 and up
2481,Training course: Learn Nursing,MEDICAL,,0,7.0M,100+,False,0.0,Everyone,Medical,2018-07-08,1.0.0,4.1 and up
2482,Familyfirst Messenger,MEDICAL,4.0,1,3.3M,10+,False,0.0,Everyone,Medical,2018-07-12,0.1.2,4.4 and up
2483,14thStreetVet,MEDICAL,,0,29M,5+,False,0.0,Everyone,Medical,2018-07-16,300000.1.11,4.0.3 and up
2484,Clinic Doctor EHr,MEDICAL,5.0,2,7.1M,5+,False,0.0,Everyone,Medical,2018-08-03,1.0.51.0.3,8.0 and up
2485,OMD Protocols,MEDICAL,,0,Varies with device,10+,False,0.0,Everyone,Medical,2018-07-27,1.0,Varies with device
2486,Teladoc Member,MEDICAL,4.0,2094,23M,"500,000+",False,0.0,Everyone,Medical,2018-07-26,3.19,4.3 and up
2487,Anthem BC Anywhere,MEDICAL,2.6,496,24M,"100,000+",False,0.0,Everyone,Medical,2018-07-27,8.0.226,4.4 and up
2488,Ada - Your Health Guide,MEDICAL,4.7,87418,14M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-16,2.25.0,4.4 and up
2489,Ovia Fertility Tracker & Ovulation Calculator,MEDICAL,4.8,53747,13M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-27,Varies with device,4.3 and up
2490,My Cancer Coach,MEDICAL,4.3,44,34M,"10,000+",False,0.0,Everyone,Medical,2018-04-12,3.4.0.10,4.0.3 and up
2491,IHSS Help,MEDICAL,4.7,10,4.3M,"1,000+",False,0.0,Everyone,Medical,2018-06-05,1.0,5.0 and up
2492,mobileRx Pharmacy,MEDICAL,2.5,124,43M,"10,000+",False,0.0,Everyone,Medical,2017-01-13,3.0.2,3.0 and up
2493,Youper - AI Therapy,MEDICAL,4.6,2014,69M,"50,000+",False,0.0,Everyone,Medical,2018-08-03,6.02.000,6.0 and up
2494,MoodSpace,MEDICAL,4.5,503,22M,"50,000+",False,0.0,Everyone,Medical,2018-06-10,3.2.4,5.0 and up
2495,Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20M,"1,000+",False,0.0,Everyone,Medical,2018-06-11,1.1,4.1 and up
2496,BURST Professionals,MEDICAL,4.5,11,25M,"1,000+",False,0.0,Everyone,Medical,2018-01-17,1.0.7,4.2 and up
2497,LactMed,MEDICAL,4.3,573,2.0M,"100,000+",False,0.0,Everyone,Medical,2017-06-01,3.1,3.0 and up
2498,Penn State Health OnDemand,MEDICAL,,0,40M,50+,False,0.0,Everyone,Medical,2018-07-24,10.4.1.018_06,4.0.3 and up
2499,ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37M,"100,000+",False,0.0,Everyone,Medical,2018-06-21,3.3.0,4.4 and up
2500,Blue CareOnDemand,MEDICAL,4.4,163,40M,"10,000+",False,0.0,Everyone,Medical,2018-06-29,10.4.1.015_05,4.0.3 and up
2501,HHS,MEDICAL,,0,4.3M,500+,False,0.0,Everyone,Medical,2017-05-30,Initial,4.0 and up
2502,Free Blood Pressure,MEDICAL,,7,5.7M,"5,000+",False,0.0,Everyone,Medical,2016-10-13,3.0.0,4.0.3 and up
2503,Every disease has a drug without internet,MEDICAL,,44,4.0M,"10,000+",False,0.0,Everyone,Medical,2018-04-24,1.0,4.1 and up
2504,PulsePoint AED,MEDICAL,4.5,330,17M,"50,000+",False,0.0,Everyone,Medical,2018-07-31,1.12,4.0.3 and up
2505,All Mental disorders,MEDICAL,4.5,453,11M,"100,000+",False,0.0,Everyone,Medical,2017-07-07,1.1,4.0.3 and up
2506,Deaf Interpreter,MEDICAL,3.8,24,4.4M,"1,000+",False,0.0,Everyone,Medical,2017-09-26,5.51,3.0 and up
2507,Nurse Grid,MEDICAL,4.5,1686,15M,"100,000+",False,0.0,Everyone,Medical,2018-07-30,2.9,4.4 and up
2508,High Blood Pressure Symptoms,MEDICAL,4.0,531,2.3M,"100,000+",False,0.0,Everyone,Medical,2015-01-18,1.0,3.0 and up
2509,MedStar eVisit,MEDICAL,4.5,20,40M,"5,000+",False,0.0,Everyone,Medical,2018-04-10,10.4.1.000_00,4.0.3 and up
2510,Blood Pressure(BP) Diary,MEDICAL,3.7,3596,8.4M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-18,4.0.9,4.0.3 and up
2511,REDCap Mobile App,MEDICAL,4.3,56,11M,"10,000+",False,0.0,Everyone,Medical,2018-07-31,3.0.8,4.3 and up
2512,JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9M,500+,False,0.0,Everyone,Medical,2018-07-21,1.1,4.0.3 and up
2513,Blood Pressure,MEDICAL,,10,2.4M,"1,000+",False,0.0,Everyone,Medical,2015-03-14,1.0,2.3 and up
2514,VITAS Hospice Referral App for Healthcare Pros,MEDICAL,4.4,27,15M,"5,000+",False,0.0,Everyone,Medical,2018-07-20,2.5.0 b665,5.0 and up
2515,AAFP,MEDICAL,3.8,63,24M,"10,000+",False,0.0,Everyone,Medical,2018-06-22,2.3.1,5.0 and up
2516,RT 516 VET,MEDICAL,,0,29M,10+,False,0.0,Everyone,Medical,2018-07-13,300000.1.11,4.0.3 and up
2517,Anthem Anywhere,MEDICAL,2.7,2657,24M,"500,000+",False,0.0,Everyone,Medical,2018-07-27,8.0.226,4.4 and up
2518,Sway Medical,MEDICAL,5.0,3,22M,100+,False,0.0,Everyone,Medical,2018-07-25,3.0.0,5.0 and up
2519,Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,86M,"10,000+",False,0.0,Everyone,Medical,2018-06-01,0.6.88,5.0 and up
2520,myvi by,MEDICAL,3.8,122,Varies with device,"10,000+",False,0.0,Everyone,Medical,2018-08-03,Varies with device,Varies with device
2521,fred's Pharmacy,MEDICAL,3.0,315,22M,"100,000+",False,0.0,Everyone,Medical,2017-10-10,1.0.02,4.0 and up
2522,420 BZ Budeze Delivery,MEDICAL,5.0,2,11M,100+,False,0.0,Mature 17+,Medical,2018-06-06,1.0.1,4.1 and up
2523,Fever Meter,MEDICAL,3.6,26,975k,"5,000+",False,0.0,Everyone,Medical,2015-05-10,1.1,2.2 and up
2524,Super Ear Super Hearing,MEDICAL,4.0,122,980k,"10,000+",False,0.0,Everyone,Medical,2018-07-13,1.4,4.0 and up
2525,Blood Pressure Monitor,MEDICAL,4.3,17,6.0M,"10,000+",False,0.0,Everyone,Medical,2017-02-25,1.0.1,4.4 and up
2526,BELONG Beating Cancer Together,MEDICAL,4.7,623,20M,"50,000+",False,0.0,Teen,Medical,2018-07-29,4.0.5,4.3 and up
2527,BP Journal - Blood Pressure Diary,MEDICAL,5.0,6,26M,"1,000+",False,0.0,Everyone,Medical,2018-05-25,1.0.32,4.4 and up
2528,TelaDoc,MEDICAL,4.7,6,13M,"1,000+",False,0.0,Everyone,Medical,2018-03-31,1.3.0,5.0 and up
2529,Breastfeeding Tracker Baby Log,MEDICAL,,6,23M,100+,False,0.0,Everyone,Medical,2018-07-20,1.3.5,5.0 and up
2530,Blood Pressure - Stay Healthy,MEDICAL,4.6,7,2.7M,"1,000+",False,0.0,Everyone,Medical,2018-04-16,43.0,4.0.3 and up
2531,ConnectLine,MEDICAL,3.1,253,4.2M,"50,000+",False,0.0,Everyone,Medical,2016-09-12,1.3.4,2.3.3 and up
2532,Club,MEDICAL,4.4,3786,28M,"50,000+",False,0.0,Everyone,Medical,2018-07-16,4.4.3,4.0.3 and up
2533,Zen Leaf,MEDICAL,5.0,1,6.1M,100+,False,0.0,Mature 17+,Medical,2018-03-08,2.3.5,4.1 and up
2534,Homeopathic Medicine Finder,MEDICAL,3.6,10,15M,"1,000+",False,0.0,Everyone,Medical,2017-11-20,0.0.1,4.0 and up
2535,Patient Portal,MEDICAL,2.8,66,1.2M,"50,000+",False,0.0,Everyone,Medical,2016-10-25,1.0,4.0.3 and up
2536,Nemours CareConnect,MEDICAL,4.4,65,37M,"10,000+",False,0.0,Everyone,Medical,2018-04-05,10.4.1.000_00,4.0.3 and up
2537,Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9M,"100,000+",False,0.0,Everyone,Medical,2016-10-17,1.2.2,4.0 and up
2538,tökr,MEDICAL,4.6,17,14M,"1,000+",False,0.0,Everyone,Medical,2018-07-11,1.9.0.0,4.1 and up
2539,Low Blood Pressure Symptoms,MEDICAL,4.2,28,2.3M,"10,000+",False,0.0,Everyone,Medical,2015-01-20,1.0,3.0 and up
2540,PatientPORTAL by InteliChart,MEDICAL,,1,32M,500+,False,0.0,Everyone,Medical,2018-05-24,1.0.1,5.0 and up
2541,Hypertension High blood pressure,MEDICAL,3.8,292,2.7M,"100,000+",False,0.0,Everyone,Medical,2018-04-16,43.0,4.0.3 and up
2542,Fever Care,MEDICAL,3.5,19,2.2M,"5,000+",False,0.0,Everyone,Medical,2018-05-12,1.4.15-free,4.0.3 and up
2543,1800 Contacts - Lens Store,MEDICAL,4.7,23160,26M,"1,000,000+",False,0.0,Everyone,Medical,2018-07-27,7.4.1,5.0 and up
2544,Facebook,SOCIAL,4.1,78158306,Varies with device,"1,000,000,000+",False,0.0,Teen,Social,2018-08-03,Varies with device,Varies with device
2545,Instagram,SOCIAL,4.5,66577313,Varies with device,"1,000,000,000+",False,0.0,Teen,Social,2018-07-31,Varies with device,Varies with device
